Country or Area Code,Country or Area,Year,Value,Value Footnotes
ECS,Europe & Central Asia (all income levels),1989,7.04233E+12,
ECS,Europe & Central Asia (all income levels),1988,6.8849E+12,
ECS,Europe & Central Asia (all income levels),1987,6.19508E+12,
ECS,Europe & Central Asia (all income levels),1986,5.04753E+12,
ECS,Europe & Central Asia (all income levels),1985,3.72004E+12,
ECS,Europe & Central Asia (all income levels),1984,3.59574E+12,
ECS,Europe & Central Asia (all income levels),1983,3.742E+12,
ECS,Europe & Central Asia (all income levels),1982,3.85982E+12,
ECS,Europe & Central Asia (all income levels),1981,4.00394E+12,
ECS,Europe & Central Asia (all income levels),1980,4.50086E+12,
ECS,Europe & Central Asia (all income levels),1979,3.97736E+12,
ECS,Europe & Central Asia (all income levels),1978,3.25632E+12,
ECS,Europe & Central Asia (all income levels),1977,2.67199E+12,
ECS,Europe & Central Asia (all income levels),1976,2.35706E+12,
ECS,Europe & Central Asia (all income levels),1975,2.26591E+12,
ECS,Europe & Central Asia (all income levels),1974,1.93326E+12,
ECS,Europe & Central Asia (all income levels),1973,1.71165E+12,
ECS,Europe & Central Asia (all income levels),1972,1.34718E+12,
ECS,Europe & Central Asia (all income levels),1971,1.1237E+12,
ECS,Europe & Central Asia (all income levels),1970,9.97107E+11,
ECS,Europe & Central Asia (all income levels),1969,9.15162E+11,
ECS,Europe & Central Asia (all income levels),1968,8.3347E+11,
ECS,Europe & Central Asia (all income levels),1967,7.99147E+11,
ECS,Europe & Central Asia (all income levels),1966,7.42761E+11,
ECS,Europe & Central Asia (all income levels),1965,6.83697E+11,
ECS,Europe & Central Asia (all income levels),1964,6.28289E+11,
ECS,Europe & Central Asia (all income levels),1963,5.67344E+11,
ECS,Europe & Central Asia (all income levels),1962,5.14499E+11,
ECS,Europe & Central Asia (all income levels),1961,4.706E+11,
ECS,Europe & Central Asia (all income levels),1960,4.421E+11,
ECA,Europe & Central Asia (developing only),2012,1.86297E+12,
ECA,Europe & Central Asia (developing only),2011,1.84324E+12,
ECA,Europe & Central Asia (developing only),2010,1.6476E+12,
ECA,Europe & Central Asia (developing only),2009,1.45612E+12,
ECA,Europe & Central Asia (developing only),2008,1.75107E+12,
ECA,Europe & Central Asia (developing only),2007,1.46825E+12,
ECA,Europe & Central Asia (developing only),2006,1.16044E+12,
ECA,Europe & Central Asia (developing only),2005,1.00586E+12,
ECA,Europe & Central Asia (developing only),2004,8.21542E+11,
ECA,Europe & Central Asia (developing only),2003,6.44537E+11,
ECA,Europe & Central Asia (developing only),2002,5.0698E+11,
ECA,Europe & Central Asia (developing only),2001,4.33723E+11,
ECA,Europe & Central Asia (developing only),2000,4.77321E+11,
ECA,Europe & Central Asia (developing only),1999,4.71907E+11,
ECA,Europe & Central Asia (developing only),1998,5.13477E+11,
ECA,Europe & Central Asia (developing only),1997,4.32632E+11,
ECA,Europe & Central Asia (developing only),1996,4.13876E+11,
ECA,Europe & Central Asia (developing only),1995,4.05007E+11,
ECA,Europe & Central Asia (developing only),1994,3.55179E+11,
ECA,Europe & Central Asia (developing only),1993,4.21111E+11,
ECA,Europe & Central Asia (developing only),1992,4.08156E+11,
ECA,Europe & Central Asia (developing only),1991,4.17941E+11,
ECA,Europe & Central Asia (developing only),1990,4.45679E+11,
ECA,Europe & Central Asia (developing only),1989,3.8895E+11,
ECA,Europe & Central Asia (developing only),1988,3.55232E+11,
ECA,Europe & Central Asia (developing only),1987,3.35923E+11,
EUU,European Union,2012,1.66335E+13,
EUU,European Union,2011,1.76478E+13,
EUU,European Union,2010,1.62334E+13,
EUU,European Union,2009,1.63872E+13,
EUU,European Union,2008,1.83358E+13,
EUU,European Union,2007,1.70477E+13,
EUU,European Union,2006,1.47416E+13,
EUU,European Union,2005,1.38257E+13,
EUU,European Union,2004,1.3222E+13,
EUU,European Union,2003,1.14515E+13,
EUU,European Union,2002,9.38869E+12,
EUU,European Union,2001,8.60847E+12,
EUU,European Union,2000,8.50605E+12,
EUU,European Union,1999,9.17608E+12,
EUU,European Union,1998,9.18269E+12,
EUU,European Union,1997,8.87234E+12,
EUU,European Union,1996,9.41535E+12,
EUU,European Union,1995,9.22724E+12,
EUU,European Union,1994,8.02283E+12,
EUU,European Union,1993,7.53788E+12,
EUU,European Union,1992,8.26252E+12,
EUU,European Union,1991,7.59218E+12,
EUU,European Union,1990,7.32944E+12,
EUU,European Union,1989,5.94147E+12,
EUU,European Union,1988,5.81566E+12,
EUU,European Union,1987,5.22328E+12,
EUU,European Union,1986,4.25227E+12,
EUU,European Union,1985,3.12039E+12,
EUU,European Union,1984,3.02038E+12,
EUU,European Union,1983,3.14648E+12,
EUU,European Union,1982,3.2482E+12,
EUU,European Union,1981,3.37316E+12,
EUU,European Union,1980,3.8146E+12,
EUU,European Union,1979,3.34472E+12,
EUU,European Union,1978,2.74346E+12,
EUU,European Union,1977,2.24206E+12,
EUU,European Union,1976,1.97925E+12,
EUU,European Union,1975,1.90955E+12,
EUU,European Union,1974,1.63251E+12,
EUU,European Union,1973,1.45323E+12,
EUU,European Union,1972,1.1441E+12,
EUU,European Union,1971,9.55075E+11,
EUU,European Union,1970,8.44894E+11,
EUU,European Union,1969,7.71034E+11,
EUU,European Union,1968,7.01919E+11,
EUU,European Union,1967,6.75315E+11,
EUU,European Union,1966,6.2845E+11,
EUU,European Union,1965,5.79736E+11,
EUU,European Union,1964,5.3235E+11,
EUU,European Union,1963,4.8036E+11,
EUU,European Union,1962,4.36043E+11,
EUU,European Union,1961,3.99152E+11,
EUU,European Union,1960,3.6662E+11,
FRO,Faeroe Islands,2009,2198138372,
FRO,Faeroe Islands,2008,2412859693,
FRO,Faeroe Islands,2007,2278229880,
FRO,Faeroe Islands,2006,1970135199,
FRO,Faeroe Islands,2005,1730894295,
FRO,Faeroe Islands,2004,1683997930,
FRO,Faeroe Islands,2003,1486861879,
FRO,Faeroe Islands,2002,1268445919,
FRO,Faeroe Islands,2001,1154899793,
FRO,Faeroe Islands,2000,1062339944,
FRO,Faeroe Islands,1999,1125684470,
FRO,Faeroe Islands,1998,1105688873,
FJI,Fiji,2012,3881890698,
FJI,Fiji,2011,3818108967,
FJI,Fiji,2010,3173316478,
FJI,Fiji,2009,2882056553,
FJI,Fiji,2008,3590530213,
FJI,Fiji,2007,3405050612,
FJI,Fiji,2006,3103099942,
FJI,Fiji,2005,3006725015,
FJI,Fiji,2004,2727507213,
FJI,Fiji,2003,2315935753,
FJI,Fiji,2002,1842691481,
FJI,Fiji,2001,1660102346,
FJI,Fiji,2000,1684109743,
FJI,Fiji,1999,1942170999,
FJI,Fiji,1998,1656784780,
FJI,Fiji,1997,2093994597,
FJI,Fiji,1996,2129266728,
FJI,Fiji,1995,1970347721,
FJI,Fiji,1994,1825285158,
FJI,Fiji,1993,1635426125,
FJI,Fiji,1992,1531803061,
FJI,Fiji,1991,1383843860,
FJI,Fiji,1990,1337024782,
FJI,Fiji,1989,1182686577,
FJI,Fiji,1988,1109976928,
FJI,Fiji,1987,1177908192,
FJI,Fiji,1986,1290228617,
FJI,Fiji,1985,1141210125,
FJI,Fiji,1984,1177997414,
FJI,Fiji,1983,1123107241,
FJI,Fiji,1982,1194015410,
FJI,Fiji,1981,1235899836,
FJI,Fiji,1980,1202567355,
FJI,Fiji,1979,1019743927,
FJI,Fiji,1978,829239489.8,
FJI,Fiji,1977,719533150.2,
FJI,Fiji,1976,694552425.1,
FJI,Fiji,1975,684268314.9,
FJI,Fiji,1974,558589870.9,
FJI,Fiji,1973,425963354.3,
FJI,Fiji,1972,316650509,
FJI,Fiji,1971,247749327.7,
FJI,Fiji,1970,219878482.2,
FJI,Fiji,1969,182182067.7,
FJI,Fiji,1968,166952937.1,
FJI,Fiji,1967,162625885.9,
FJI,Fiji,1966,150603925.5,
FJI,Fiji,1965,147084750,
FJI,Fiji,1964,140040154.3,
FJI,Fiji,1963,129461581.5,
FJI,Fiji,1962,122912941.2,
FJI,Fiji,1961,116993977.8,
FJI,Fiji,1960,112334368.4,
FIN,Finland,2012,2.50024E+11,
FIN,Finland,2011,2.63179E+11,
FIN,Finland,2010,2.35258E+11,
FIN,Finland,2009,2.39383E+11,
FIN,Finland,2008,2.71974E+11,
FIN,Finland,2007,2.46127E+11,
FIN,Finland,2006,2.07949E+11,
FIN,Finland,2005,1.95778E+11,
FIN,Finland,2004,1.89065E+11,
FIN,Finland,2003,1.64256E+11,
FIN,Finland,2002,1.35184E+11,
FIN,Finland,2001,1.24643E+11,
FIN,Finland,2000,1.21794E+11,
FIN,Finland,1999,1.30323E+11,
FIN,Finland,1998,1.29763E+11,
FIN,Finland,1997,1.22987E+11,
FIN,Finland,1996,1.28308E+11,
FIN,Finland,1995,1.30806E+11,
FIN,Finland,1994,1.00631E+11,
FIN,Finland,1993,87346726345,
FIN,Finland,1992,1.10171E+11,
FIN,Finland,1991,1.25301E+11,
FIN,Finland,1990,1.38884E+11,
FIN,Finland,1989,1.16795E+11,
FIN,Finland,1988,1.07183E+11,
FIN,Finland,1987,90045989449,
FIN,Finland,1986,72319962468,
FIN,Finland,1985,54979854183,
FIN,Finland,1984,52118124258,
FIN,Finland,1983,50285012810,
FIN,Finland,1982,52177130875,
FIN,Finland,1981,51791127032,
FIN,Finland,1980,53007650622,
FIN,Finland,1979,43936803541,
FIN,Finland,1978,35825270758,
FIN,Finland,1977,33101667404,
FIN,Finland,1976,31470995538,
FIN,Finland,1975,29122353321,
FIN,Finland,1974,24553503032,
FIN,Finland,1973,19240941960,
FIN,Finland,1972,14567968587,
FIN,Finland,1971,12378521928,
FIN,Finland,1970,11222537751,
FIN,Finland,1969,10070766721,
FIN,Finland,1968,8823033880,
FIN,Finland,1967,9368954010,
FIN,Finland,1966,9208524505,
FIN,Finland,1965,8589340019,
FIN,Finland,1964,7766655086,
FIN,Finland,1963,6885920329,
FIN,Finland,1962,6340580854,
FIN,Finland,1961,5921659485,
FIN,Finland,1960,5224102196,
FRA,France,2012,2.61288E+12,
FRA,France,2011,2.77972E+12,
FRA,France,2010,2.54832E+12,
FRA,France,2009,2.61969E+12,
FRA,France,2008,2.83179E+12,
FRA,France,2007,2.58239E+12,
FRA,France,2006,2.25571E+12,
FRA,France,2005,2.13656E+12,
FRA,France,2004,2.05568E+12,
FRA,France,2003,1.79221E+12,
FRA,France,2002,1.45203E+12,
FRA,France,2001,1.3383E+12,
FRA,France,2000,1.32633E+12,
FRA,France,1999,1.45643E+12,
FRA,France,1998,1.46887E+12,
FRA,France,1997,1.42149E+12,
FRA,France,1996,1.57278E+12,
FRA,France,1995,1.57206E+12,
FRA,France,1994,1.36801E+12,
FRA,France,1993,1.297E+12,
FRA,France,1992,1.37297E+12,
FRA,France,1991,1.24541E+12,
FRA,France,1990,1.24416E+12,
FRA,France,1989,1.00701E+12,
FRA,France,1988,1.00116E+12,
FRA,France,1987,9.17896E+11,
FRA,France,1986,7.5852E+11,
FRA,France,1985,5.43485E+11,
FRA,France,1984,5.21686E+11,
FRA,France,1983,5.50344E+11,
FRA,France,1982,5.74594E+11,
FRA,France,1981,6.05221E+11,
FRA,France,1980,6.90324E+11,
FRA,France,1979,6.05024E+11,
FRA,France,1978,5.00065E+11,
FRA,France,1977,4.05391E+11,
FRA,France,1976,3.6727E+11,
FRA,France,1975,3.55601E+11,
FRA,France,1974,2.82166E+11,
FRA,France,1973,2.61476E+11,
FRA,France,1972,2.00955E+11,
FRA,France,1971,1.63696E+11,
FRA,France,1970,1.46441E+11,
FRA,France,1969,1.40725E+11,
FRA,France,1968,1.29847E+11,
FRA,France,1967,1.19466E+11,
FRA,France,1966,1.10597E+11,
FRA,France,1965,1.02161E+11,
FRA,France,1964,94906593388,
FRA,France,1963,85551113767,
FRA,France,1962,76313782252,
FRA,France,1961,68346741504,
FRA,France,1960,62651474947,
PYF,French Polynesia,2000,3447543138,
PYF,French Polynesia,1999,3797016069,
PYF,French Polynesia,1998,3775160797,
PYF,French Polynesia,1997,3567062512,
PYF,French Polynesia,1996,3954696874,
PYF,French Polynesia,1995,3982374846,
PYF,French Polynesia,1994,3522272321,
PYF,French Polynesia,1993,3694600400,
PYF,French Polynesia,1992,3558215110,
PYF,French Polynesia,1991,3267367610,
PYF,French Polynesia,1990,3181206305,
PYF,French Polynesia,1989,2636461517,
PYF,French Polynesia,1988,2687472830,
PYF,French Polynesia,1987,2543199148,
PYF,French Polynesia,1986,2301514717,
PYF,French Polynesia,1985,1507230779,
PYF,French Polynesia,1984,1378991403,
PYF,French Polynesia,1983,1335895286,
PYF,French Polynesia,1982,1286462643,
PYF,French Polynesia,1981,1279972866,
PYF,French Polynesia,1980,1362151524,
PYF,French Polynesia,1979,1215031775,
PYF,French Polynesia,1978,1005573294,
PYF,French Polynesia,1977,793193187.4,
PYF,French Polynesia,1976,732286143.3,
PYF,French Polynesia,1975,690319754.9,
PYF,French Polynesia,1974,555337985.7,
PYF,French Polynesia,1973,431254103,
PYF,French Polynesia,1972,325843254.7,
PYF,French Polynesia,1971,296613496.9,
PYF,French Polynesia,1970,254035999.2,
PYF,French Polynesia,1969,242943776.9,
PYF,French Polynesia,1968,259590076.3,
PYF,French Polynesia,1967,220984369.1,
PYF,French Polynesia,1966,215659455,
PYF,French Polynesia,1965,176534589.6,
GAB,Gabon,2012,18661104043,
GAB,Gabon,2011,18791347239,
GAB,Gabon,2010,14539337959,
GAB,Gabon,2009,12075742375,
GAB,Gabon,2008,15732285212,
GAB,Gabon,2007,11570860872,
GAB,Gabon,2006,9545982814,
GAB,Gabon,2005,8665736618,
GAB,Gabon,2004,7178135606,
GAB,Gabon,2003,6054883172,
GAB,Gabon,2002,4931503836,
GAB,Gabon,2001,4712849280,
GAB,Gabon,2000,5067865503,
GAB,Gabon,1999,4662991794,
GAB,Gabon,1998,4483417313,
GAB,Gabon,1997,5326817111,
GAB,Gabon,1996,5694040000,
GAB,Gabon,1995,4958845649,
GAB,Gabon,1994,4190819347,
GAB,Gabon,1993,4378645081,
GAB,Gabon,1992,5592390833,
GAB,Gabon,1991,5402919788,
GAB,Gabon,1990,5952293766,
GAB,Gabon,1989,4186411457,
GAB,Gabon,1988,3834503378,
GAB,Gabon,1987,3281797039,
GAB,Gabon,1986,3403638194,
GAB,Gabon,1985,3339914759,
GAB,Gabon,1984,3561451562,
GAB,Gabon,1983,3391275731,
GAB,Gabon,1982,3618007844,
GAB,Gabon,1981,3862269127,
GAB,Gabon,1980,4279637934,
GAB,Gabon,1979,3030251116,
GAB,Gabon,1978,2389479269,
GAB,Gabon,1977,2809349074,
GAB,Gabon,1976,3009409971,
GAB,Gabon,1975,2157592937,
GAB,Gabon,1974,1544216004,
GAB,Gabon,1973,722780701.1,
GAB,Gabon,1972,430508357.7,
GAB,Gabon,1971,381687073.1,
GAB,Gabon,1970,323802475.5,
GAB,Gabon,1969,318124701,
GAB,Gabon,1968,294468564.5,
GAB,Gabon,1967,271543680.3,
GAB,Gabon,1966,245849781.7,
GAB,Gabon,1965,226474285.6,
GAB,Gabon,1964,215679855.2,
GAB,Gabon,1963,154480244.4,
GAB,Gabon,1962,182796536.6,
GAB,Gabon,1961,167637907.5,
GAB,Gabon,1960,141468977.5,
GMB,"Gambia, The",2012,917292053,
GMB,"Gambia, The",2011,898282865.9,
GMB,"Gambia, The",2010,951805801.4,
GMB,"Gambia, The",2009,900629373,
GMB,"Gambia, The",2008,965771303,
GMB,"Gambia, The",2007,798869805.1,
GMB,"Gambia, The",2006,655068112.3,
GMB,"Gambia, The",2005,624173996.3,
GMB,"Gambia, The",2004,578785600.6,
GMB,"Gambia, The",2003,487038678.2,
GMB,"Gambia, The",2002,578235309.8,
GMB,"Gambia, The",2001,687410628.6,
GMB,"Gambia, The",2000,782913866.1,
GMB,"Gambia, The",1999,814724059.8,
GMB,"Gambia, The",1998,840285268.9,
GMB,"Gambia, The",1997,803633366.3,
GMB,"Gambia, The",1996,848239400.9,
GMB,"Gambia, The",1995,785999882.1,
GMB,"Gambia, The",1994,746493959.2,
GMB,"Gambia, The",1993,755040938.5,
GMB,"Gambia, The",1992,714254262.5,
GMB,"Gambia, The",1991,690311097,
GMB,"Gambia, The",1990,317083688.7,
GMB,"Gambia, The",1989,284120333.2,
GMB,"Gambia, The",1988,266672204.9,
GMB,"Gambia, The",1987,220626480.9,
GMB,"Gambia, The",1986,185646984.5,
GMB,"Gambia, The",1985,225726357.9,
GMB,"Gambia, The",1984,177340913.1,
GMB,"Gambia, The",1983,213448602.1,
GMB,"Gambia, The",1982,216050529.6,
GMB,"Gambia, The",1981,218767700.4,
GMB,"Gambia, The",1980,241083133.6,
GMB,"Gambia, The",1979,207112675.1,
GMB,"Gambia, The",1978,171833061.6,
GMB,"Gambia, The",1977,138093125.5,
GMB,"Gambia, The",1976,112190820.8,
GMB,"Gambia, The",1975,115179737.7,
GMB,"Gambia, The",1974,95796033.66,
GMB,"Gambia, The",1973,75187768.35,
GMB,"Gambia, The",1972,59160575.51,
GMB,"Gambia, The",1971,55728655.8,
GMB,"Gambia, The",1970,52296083.65,
GMB,"Gambia, The",1969,45168072.25,
GMB,"Gambia, The",1968,41160065.83,
GMB,"Gambia, The",1967,46695008.77,
GMB,"Gambia, The",1966,44212088.42,
GEO,Georgia,2012,15829225459,
GEO,Georgia,2011,14434568633,
GEO,Georgia,2010,11638200596,
GEO,Georgia,2009,10766836277,
GEO,Georgia,2008,12799337250,
GEO,Georgia,2007,10172260738,
GEO,Georgia,2006,7761900179,
GEO,Georgia,2005,6411147323,
GEO,Georgia,2004,5125273877,
GEO,Georgia,2003,3991374540,
GEO,Georgia,2002,3395778661,
GEO,Georgia,2001,3219487823,
GEO,Georgia,2000,3057453461,
GEO,Georgia,1999,2800024342,
GEO,Georgia,1998,3613500142,
GEO,Georgia,1997,3510540844,
GEO,Georgia,1996,3094915506,
GEO,Georgia,1995,2693731880,
GEO,Georgia,1994,2513870709,
GEO,Georgia,1993,2701180604,
GEO,Georgia,1992,3691110628,
GEO,Georgia,1991,6337314652,
GEO,Georgia,1990,7737994864,
DEU,Germany,2012,3.39959E+12,
DEU,Germany,2011,3.60083E+12,
DEU,Germany,2010,3.28447E+12,
DEU,Germany,2009,3.29864E+12,
DEU,Germany,2008,3.62369E+12,
DEU,Germany,2007,3.32381E+12,
DEU,Germany,2006,2.90275E+12,
DEU,Germany,2005,2.76625E+12,
DEU,Germany,2004,2.72634E+12,
DEU,Germany,2003,2.42381E+12,
DEU,Germany,2002,2.00659E+12,
DEU,Germany,2001,1.88089E+12,
DEU,Germany,2000,1.8864E+12,
DEU,Germany,1999,2.13105E+12,
DEU,Germany,1998,2.17817E+12,
DEU,Germany,1997,2.15723E+12,
DEU,Germany,1996,2.43696E+12,
DEU,Germany,1995,2.52286E+12,
DEU,Germany,1994,2.14801E+12,
DEU,Germany,1993,2.00745E+12,
DEU,Germany,1992,2.06437E+12,
DEU,Germany,1991,1.8086E+12,
DEU,Germany,1990,1.71447E+12,
DEU,Germany,1989,1.3538E+12,
DEU,Germany,1988,1.35599E+12,
DEU,Germany,1987,1.25626E+12,
DEU,Germany,1986,1.01248E+12,
DEU,Germany,1985,7.08884E+11,
DEU,Germany,1984,7.017E+11,
DEU,Germany,1983,7.45802E+11,
DEU,Germany,1982,7.51503E+11,
DEU,Germany,1981,7.74628E+11,
DEU,Germany,1980,9.19609E+11,
DEU,Germany,1979,8.5289E+11,
DEU,Germany,1978,7.16563E+11,
DEU,Germany,1977,5.8111E+11,
DEU,Germany,1976,5.02973E+11,
DEU,Germany,1975,4.74796E+11,
DEU,Germany,1974,4.30926E+11,
DEU,Germany,1973,3.85512E+11,
DEU,Germany,1972,2.90122E+11,
DEU,Germany,1971,2.41914E+11,
DEU,Germany,1970,2.0887E+11,
GHA,Ghana,2012,40710781539,
GHA,Ghana,2011,39564970070,
GHA,Ghana,2010,32174210793,
GHA,Ghana,2009,25977853492,
GHA,Ghana,2008,28528046011,
GHA,Ghana,2007,24757642257,
GHA,Ghana,2006,20410257646,
GHA,Ghana,2005,10731883141,
GHA,Ghana,2004,8881419348,
GHA,Ghana,2003,7632720680,
GHA,Ghana,2002,6166197192,
GHA,Ghana,2001,5314871684,
GHA,Ghana,2000,4982849054,
GHA,Ghana,1999,7718110781,
GHA,Ghana,1998,7482072380,
GHA,Ghana,1997,6891433841,
GHA,Ghana,1996,6932984636,
GHA,Ghana,1995,6464389656,
GHA,Ghana,1994,5446370115,
GHA,Ghana,1993,5968905679,
GHA,Ghana,1992,6416079583,
GHA,Ghana,1991,6603131296,
GHA,Ghana,1990,5889175898,
GHA,Ghana,1989,5251764396,
GHA,Ghana,1988,5197840964,
GHA,Ghana,1987,5074830092,
GHA,Ghana,1986,5727602711,
GHA,Ghana,1985,4504342092,
GHA,Ghana,1984,4412279889,
GHA,Ghana,1983,4057275047,
GHA,Ghana,1982,4035994542,
GHA,Ghana,1981,4222441904,
GHA,Ghana,1980,4445228031,
GHA,Ghana,1979,4020227804,
GHA,Ghana,1978,3662495575,
GHA,Ghana,1977,3189542912,
GHA,Ghana,1976,2765339025,
GHA,Ghana,1975,2810106288,
GHA,Ghana,1974,2894472084,
GHA,Ghana,1973,2465633787,
GHA,Ghana,1972,2112593380,
GHA,Ghana,1971,2417591968,
GHA,Ghana,1970,2215322843,
GHA,Ghana,1969,1961756427,
GHA,Ghana,1968,1667105562,
GHA,Ghana,1967,1747536190,
GHA,Ghana,1966,2126860962,
GHA,Ghana,1965,2054023258,
GHA,Ghana,1964,1731576345,
GHA,Ghana,1963,1541077734,
GHA,Ghana,1962,1382515654,
GHA,Ghana,1961,1302394180,
GHA,Ghana,1960,1217790385,
GRC,Greece,2012,2.49099E+11,
GRC,Greece,2011,2.89627E+11,
GRC,Greece,2010,2.92305E+11,
GRC,Greece,2009,3.21016E+11,
GRC,Greece,2008,3.41594E+11,
GRC,Greece,2007,3.05432E+11,
GRC,Greece,2006,2.61713E+11,
GRC,Greece,2005,2.40076E+11,
GRC,Greece,2004,2.2795E+11,
GRC,Greece,2003,1.9285E+11,
GRC,Greece,2002,1.4605E+11,
GRC,Greece,2001,1.29842E+11,
GRC,Greece,2000,1.24418E+11,
GRC,Greece,1999,1.33187E+11,
GRC,Greece,1998,1.35274E+11,
GRC,Greece,1997,1.34653E+11,
GRC,Greece,1996,1.38029E+11,
GRC,Greece,1995,1.30522E+11,
GRC,Greece,1994,1.11187E+11,
GRC,Greece,1993,1.03756E+11,
GRC,Greece,1992,1.10828E+11,
GRC,Greece,1991,1.00261E+11,
GRC,Greece,1990,93345420404,
GRC,Greece,1989,75492750065,
GRC,Greece,1988,72720009814,
GRC,Greece,1987,62604100107,
GRC,Greece,1986,53761550993,
GRC,Greece,1985,45600241863,
GRC,Greece,1984,45790167010,
GRC,Greece,1983,47133593426,
GRC,Greece,1982,52081750119,
GRC,Greece,1981,49915745055,
GRC,Greece,1980,54190721018,
GRC,Greece,1979,51951955861,
GRC,Greece,1978,42214471899,
GRC,Greece,1977,34496353620,
GRC,Greece,1976,29706226950,
GRC,Greece,1975,27201244886,
GRC,Greece,1974,24174092499,
GRC,Greece,1973,21310100430,
GRC,Greece,1972,16101411778,
GRC,Greece,1971,13914172675,
GRC,Greece,1970,12529700163,
GRC,Greece,1969,11266091571,
GRC,Greece,1968,9915140546,
GRC,Greece,1967,9136711288,
GRC,Greece,1966,8455611129,
